10100001,00000000,00000000
10100010,00000000,00000000
10100011,00000000,00000000
10100100,00000000,00000000
10100101,00000000,00000000
10100110,00000000,00000000
10100111,00000000,00000000
10101000,00000000,00000000
10101001,00000000,00000000
10101010,00000000,00000000
10101011,00000000,00000000
10101100,00000000,00000000
10101101,00000000,00000000
10101110,00000000,00000000
10101111,00000000,00000000
10110000,00000000,00000000
10110001,00000000,00000000
10110010,00000000,00000000
10110011,00000000,00000000
10110100,00000000,00000000
10110101,00000000,00000000
10110110,00000000,00000000
10110111,00000000,00000000
11000000,00000000,10010000
11000000,10000000,00010000
11000001,00000000,10010000
11000001,10000000,00010000
11000010,00000000,10010000
11000010,10000000,00010000
11000011,00000000,10010000
11000011,10000000,00010000
11000100,00000000,10010000
11000100,10000000,00010000
11000101,00000000,10010000
11000101,10000000,00010000
11000110,00000000,10010000
11000110,10000000,00010000
11000111,00000000,10010000
11000111,10000000,00010000
11001000,00000000,10011000
11001000,10000000,00011000
11001001,00000000,10011000
11001001,10000000,00011000
11001010,00000000,10011000
11001010,10000000,00011000
11001011,00000000,10011000
11001011,10000000,00011000
11001100,00000000,10011000
11001100,10000000,00011000
11001101,00000000,10011000
11001101,10000000,00011000
11001110,00000000,10011000
11001110,10000000,00011000
11001111,00000000,10011000
11001111,10000000,00011000
11010000,00000000,10100000
11010000,10000000,00100000
11010001,00000000,10100000
11010001,10000000,00100000
11010010,00000000,10100000
11010010,10000000,00100000
11010011,00000000,10100000
11010011,10000000,00100000
11010100,00000000,10100000
11010100,10000000,00100000
11010101,00000000,10100000
11010101,10000000,00100000
11010110,00000000,10100000
11010110,10000000,00100000
11010111,00000000,10100000
11010111,10000000,00100000
11011000,00000000,10101000
11011000,10000000,00101000
11011001,00000000,10101000
11011001,10000000,00101000
11011010,00000000,10101000
11011010,10000000,00101000
11011011,00000000,10101000
11011011,10000000,00101000
11011100,00000000,10101000
11011100,10000000,00101000
11011101,00000000,10101000
11011101,10000000,00101000
11011110,00000000,10101000
11011110,10000000,00101000
11011111,00000000,10101000
11011111,10000000,00101000
11100000,00000000,10110000
11100000,10000000,00110000
11100001,00000000,10110000
11100001,10000000,00110000
11100010,00000000,10110000
11100010,10000000,00110000
11100011,00000000,10110000
11100011,10000000,00110000
11100100,00000000,10110000
11100100,10000000,00110000
11100101,00000000,10110000
11100101,10000000,00110000
11100110,00000000,10110000
11100110,10000000,00110000
11100111,00000000,10110000
11100111,10000000,00110000
11101000,00000000,10111000
11101000,10000000,00111000
11101001,00000000,10111000
11101001,10000000,00111000
11101010,00000000,10111000
11101010,10000000,00111000
11101011,00000000,10111000
11101011,10000000,00111000
11101100,00000000,10111000
11101100,10000000,00111000
11101101,00000000,10111000
11101101,10000000,00111000
11101110,00000000,10111000
11101110,10000000,00111000
11101111,00000000,10111000
11101111,10000000,00111000
11110000,00000000,11000000
11110000,10000000,01000000
11110001,00000000,11000000
11110001,10000000,01000000
11110010,00000000,11000000
11110010,10000000,01000000
11110011,00000000,11000000
11110011,10000000,01000000
11110100,00000000,11000000
11110100,10000000,01000000
11110101,00000000,11000000
11110101,10000000,01000000
11110110,00000000,11000000
11110110,10000000,01000000
11110111,00000000,11000000
11110111,10000000,01000000
11111000,00000000,11001000
11111000,10000000,01001000
11111001,00000000,11001000
11111001,10000000,01001000
11111010,00000000,11001000
11111010,10000000,01001000
