00000000,11111111,01111111
00000001,11111111,01111111
00000010,11111111,01111111
00000011,11111111,01111111
00000100,11111111,01111111
00000101,11111111,01111111
00000110,11111111,01111111
00000111,11111111,01111111
00001000,11111111,01111111
00001001,11111111,01111111
00001010,11111111,01111111
00001011,11111111,01111111
00001100,11111111,01111111
00001101,11111111,01111111
00001110,11111111,01111111
00001111,11111111,01111111
00010000,11111111,01111111
00010001,11111111,01111111
00010010,11111111,01111111
00010011,11111111,01111111
00010100,11111111,01111111
00010101,11111111,01111111
00010110,11111111,01111111
00010111,11111111,01111111
00011000,11111111,01111111
00011001,11111111,01111111
00011010,11111111,01111111
00011011,11111111,01111111
00011100,11111111,01111111
00011101,11111111,01111111
00011110,11111111,01111111
00011111,11111111,01111111
00100000,11111111,01111111
00100001,11111111,01111111
00100010,11111111,01111111
00100011,11111111,01111111
00100100,11111111,01111111
00100101,11111111,01111111
00100110,11111111,01111111
00100111,11111111,01111111
00101000,11111111,01111111
00101001,11111111,01111111
00101010,11111111,01111111
00101011,11111111,01111111
00101100,11111111,01111111
00101101,11111111,01111111
00101110,11111111,01111111
00101111,11111111,01111111
00110000,11111111,01111111
00110001,11111111,01111111
00110010,11111111,01111111
00110011,11111111,01111111
00110100,11111111,01111111
00110101,11111111,01111111
00110110,11111111,01111111
00110111,11111111,01111111
00111000,11111111,01111111
00111001,11111111,01111111
00111010,11111111,01111111
00111011,11111111,01111111
00111100,11111111,01111111
00111101,11111111,01111111
00111110,11111111,01111111
00111111,11111111,01111111
01000000,11111111,01111111
01000001,11111111,01111111
01000010,11111111,01111111
01000011,11111111,01111111
01000100,11111111,01111111
01000101,11111111,01111111
01000110,11111111,01111111
01000111,11111111,01111111
01001000,11111111,01111111
01001001,11111111,01111111
01001010,11111111,01111111
01001011,11111111,01111111
01001100,11111111,01111111
01001101,11111111,01111111
01001110,11111111,01111111
01001111,11111111,01111111
01010000,11111111,01111111
01010001,11111111,01111111
01010010,11111111,01111111
01010011,11111111,01111111
01010100,11111111,01111111
01010101,11111111,01111111
01010110,11111111,01111111
01010111,11111111,01111111
01011000,11111111,01111111
01011001,11111111,01111111
01011010,11111111,01111111
01011011,11111111,01111111
01011100,11111111,01111111
01011101,11111111,01111111
01011110,11111111,01111111
01011111,11111111,01111111
01100000,11111111,01111111
01100001,11111111,01111111
01100010,11111111,01111111
01100011,11111111,01111111
01100100,11111111,01111111
01100101,11111111,01111111
01100110,11111111,01111111
01100111,11111111,01111111
01101000,11111111,01111111
01101001,11111111,01111111
01101010,11111111,01111111
01101011,11111111,01111111
01101100,11111111,01111111
01101101,11111111,01111111
01101110,11111111,01111111
01101111,11111111,01111111
01110000,11111111,01111111
01110001,11111111,01111111
01110010,11111111,01111111
01110011,11111111,01111111
01110100,11111111,01111111
01110101,11111111,01111111
01110110,11111111,01111111
01110111,11111111,01111111
01111000,11111111,01111111
01111001,11111111,01111111
01111010,11111111,01111111
01111011,11111111,01111111
01111100,11111111,01111111
01111101,11111111,01111111
01111110,11111111,01111111
01111111,10000000,01111111
01111111,10000001,01111111
01111111,10000010,01111111
01111111,10000011,01111111
01111111,10000100,01111111
01111111,10000101,01111111
01111111,10000110,01111111
01111111,10000111,01111111
01111111,10001000,01111111
01111111,10001001,01111111
01111111,10001010,01111111
01111111,10001011,01111111
01111111,10001100,01111111
01111111,10001101,01111111
01111111,10001110,01111111
01111111,10001111,01111111
01111111,10010000,01111111
01111111,10010001,01111111
01111111,10010010,01111111
01111111,10010011,01111111
01111111,10010100,01111111
01111111,10010101,01111111
01111111,10010110,01111111
01111111,10010111,01111111
01111111,10011000,01111111
01111111,10011001,01111111
01111111,10011010,01111111
01111111,10011011,01111111
01111111,10011100,01111111
01111111,10011101,01111111
01111111,10011110,01111111
01111111,10011111,01111111
01111111,10100000,01111111
01111111,10100001,01111111
01111111,10100010,01111111
01111111,10100011,01111111
01111111,10100100,01111111
01111111,10100101,01111111
01111111,10100110,01111111
01111111,10100111,01111111
01111111,10101000,01111111
01111111,10101001,01111111
01111111,10101010,01111111
01111111,10101011,01111111
01111111,10101100,01111111
01111111,10101101,01111111
01111111,10101110,01111111
01111111,10101111,01111111
01111111,10110000,01111111
01111111,10110001,01111111
01111111,10110010,01111111
01111111,10110011,01111111
01111111,10110100,01111111
01111111,10110101,01111111
01111111,10110110,01111111
01111111,10110111,01111111
01111111,10111000,01111111
01111111,10111001,01111111
01111111,10111010,01111111
01111111,10111011,01111111
01111111,10111100,01111111
01111111,10111101,01111111
01111111,10111110,01111111
01111111,10111111,01111111
01111111,11000000,01111111
01111111,11000001,01111111
01111111,11000010,01111111
01111111,11000011,01111111
01111111,11000100,01111111
01111111,11000101,01111111
01111111,11000110,01111111
01111111,11000111,01111111
01111111,11001000,01111111
01111111,11001001,01111111
01111111,11001010,01111111
01111111,11001011,01111111
01111111,11001100,01111111
01111111,11001101,01111111
01111111,11001110,01111111
01111111,11001111,01111111
01111111,11010000,01111111
01111111,11010001,01111111
01111111,11010010,01111111
01111111,11010011,01111111
01111111,11010100,01111111
01111111,11010101,01111111
01111111,11010110,01111111
01111111,11010111,01111111
01111111,11011000,01111111
01111111,11011001,01111111
01111111,11011010,01111111
01111111,11011011,01111111
01111111,11011100,01111111
01111111,11011101,01111111
01111111,11011110,01111111
01111111,11011111,01111111
01111111,11100000,01111111
01111111,11100001,01111111
01111111,11100010,01111111
01111111,11100011,01111111
01111111,11100100,01111111
01111111,11100101,01111111
01111111,11100110,01111111
01111111,11100111,01111111
01111111,11101000,01111111
01111111,11101001,01111111
01111111,11101010,01111111
01111111,11101011,01111111
01111111,11101100,01111111
01111111,11101101,01111111
01111111,11101110,01111111
01111111,11101111,01111111
01111111,11110000,01111111
01111111,11110001,01111111
01111111,11110010,01111111
01111111,11110011,01111111
01111111,11110100,01111111
01111111,11110101,01111111
01111111,11110110,01111111
01111111,11110111,01111111
01111111,11111000,01111111
01111111,11111001,01111111
01111111,11111010,01111111
01111111,11111011,01111111
01111111,11111100,01111111
01111111,11111101,01111111
01111111,11111110,01111111
10000000,01111111,01111111
10000001,01111111,01111111
10000010,01111111,01111111
10000011,01111111,01111111
10000100,01111111,01111111
10000101,01111111,01111111
10000110,01111111,01111111
10000111,01111111,01111111
10001000,01111111,01111111
10001001,01111111,01111111
10001010,01111111,01111111
10001011,01111111,01111111
10001100,01111111,01111111
10001101,01111111,01111111
10001110,01111111,01111111
10001111,01111111,01111111
10010000,01111111,01111111
10010001,01111111,01111111
10010010,01111111,01111111
10010011,01111111,01111111
10010100,01111111,01111111
10010101,01111111,01111111
10010110,01111111,01111111
10010111,01111111,01111111
10011000,01111111,01111111
10011001,01111111,01111111
10011010,01111111,01111111
10011011,01111111,01111111
10011100,01111111,01111111
10011101,01111111,01111111
10011110,01111111,01111111
10011111,01111111,01111111
10100000,01111111,01111111
10100001,01111111,01111111
10100010,01111111,01111111
10100011,01111111,01111111
10100100,01111111,01111111
10100101,01111111,01111111
10100110,01111111,01111111
10100111,01111111,01111111
10101000,01111111,01111111
10101001,01111111,01111111
10101010,01111111,01111111
10101011,01111111,01111111
10101100,01111111,01111111
10101101,01111111,01111111
10101110,01111111,01111111
10101111,01111111,01111111
10110000,01111111,01111111
10110001,01111111,01111111
10110010,01111111,01111111
10110011,01111111,01111111
10110100,01111111,01111111
10110101,01111111,01111111
10110110,01111111,01111111
10110111,01111111,01111111
10111000,01111111,01111111
10111001,01111111,01111111
10111010,01111111,01111111
10111011,01111111,01111111
10111100,01111111,01111111
10111101,01111111,01111111
10111110,01111111,01111111
10111111,01111111,01111111
11000000,01111111,01111111
11000001,01111111,01111111
11000010,01111111,01111111
11000011,01111111,01111111
11000100,01111111,01111111
11000101,01111111,01111111
11000110,01111111,01111111
11000111,01111111,01111111
11001000,01111111,01111111
11001001,01111111,01111111
11001010,01111111,01111111
11001011,01111111,01111111
11001100,01111111,01111111
11001101,01111111,01111111
11001110,01111111,01111111
11001111,01111111,01111111
11010000,01111111,01111111
11010001,01111111,01111111
11010010,01111111,01111111
11010011,01111111,01111111
11010100,01111111,01111111
11010101,01111111,01111111
11010110,01111111,01111111
11010111,01111111,01111111
11011000,01111111,01111111
11011001,01111111,01111111
11011010,01111111,01111111
11011011,01111111,01111111
11011100,01111111,01111111
11011101,01111111,01111111
11011110,01111111,01111111
11011111,01111111,01111111
11100000,01111111,01111111
11100001,01111111,01111111
11100010,01111111,01111111
11100011,01111111,01111111
11100100,01111111,01111111
11100101,01111111,01111111
11100110,01111111,01111111
11100111,01111111,01111111
11101000,01111111,01111111
11101001,01111111,01111111
11101010,01111111,01111111
11101011,01111111,01111111
11101100,01111111,01111111
11101101,01111111,01111111
11101110,01111111,01111111
11101111,01111111,01111111
11110000,01111111,01111111
11110001,01111111,01111111
11110010,01111111,01111111
11110011,01111111,01111111
11110100,01111111,01111111
11110101,01111111,01111111
11110110,01111111,01111111
11110111,01111111,01111111
11111000,01111111,01111111
11111001,01111111,01111111
11111010,01111111,01111111
11111011,01111111,01111111
11111100,01111111,01111111
11111101,01111111,01111111
11111110,01111111,01111111
11111111,00000000,01111111
11111111,00000001,01111111
11111111,00000010,01111111
11111111,00000011,01111111
11111111,00000100,01111111
11111111,00000101,01111111
11111111,00000110,01111111
11111111,00000111,01111111
11111111,00001000,01111111
11111111,00001001,01111111
11111111,00001010,01111111
11111111,00001011,01111111
11111111,00001100,01111111
11111111,00001101,01111111
11111111,00001110,01111111
11111111,00001111,01111111
11111111,00010000,01111111
11111111,00010001,01111111
11111111,00010010,01111111
11111111,00010011,01111111
11111111,00010100,01111111
11111111,00010101,01111111
11111111,00010110,01111111
11111111,00010111,01111111
11111111,00011000,01111111
11111111,00011001,01111111
11111111,00011010,01111111
11111111,00011011,01111111
11111111,00011100,01111111
11111111,00011101,01111111
11111111,00011110,01111111
11111111,00011111,01111111
11111111,00100000,01111111
11111111,00100001,01111111
11111111,00100010,01111111
11111111,00100011,01111111
11111111,00100100,01111111
11111111,00100101,01111111
11111111,00100110,01111111
11111111,00100111,01111111
11111111,00101000,01111111
11111111,00101001,01111111
11111111,00101010,01111111
11111111,00101011,01111111
11111111,00101100,01111111
11111111,00101101,01111111
11111111,00101110,01111111
11111111,00101111,01111111
11111111,00110000,01111111
11111111,00110001,01111111
11111111,00110010,01111111
11111111,00110011,01111111
11111111,00110100,01111111
11111111,00110101,01111111
11111111,00110110,01111111
11111111,00110111,01111111
11111111,00111000,01111111
11111111,00111001,01111111
11111111,00111010,01111111
11111111,00111011,01111111
11111111,00111100,01111111
11111111,00111101,01111111
11111111,00111110,01111111
11111111,00111111,01111111
11111111,01000000,01111111
11111111,01000001,01111111
11111111,01000010,01111111
11111111,01000011,01111111
11111111,01000100,01111111
11111111,01000101,01111111
11111111,01000110,01111111
11111111,01000111,01111111
11111111,01001000,01111111
11111111,01001001,01111111
11111111,01001010,01111111
11111111,01001011,01111111
11111111,01001100,01111111
11111111,01001101,01111111
11111111,01001110,01111111
11111111,01001111,01111111
11111111,01010000,01111111
11111111,01010001,01111111
11111111,01010010,01111111
11111111,01010011,01111111
11111111,01010100,01111111
11111111,01010101,01111111
11111111,01010110,01111111
11111111,01010111,01111111
11111111,01011000,01111111
11111111,01011001,01111111
11111111,01011010,01111111
11111111,01011011,01111111
11111111,01011100,01111111
11111111,01011101,01111111
11111111,01011110,01111111
11111111,01011111,01111111
11111111,01100000,01111111
11111111,01100001,01111111
11111111,01100010,01111111
11111111,01100011,01111111
11111111,01100100,01111111
11111111,01100101,01111111
11111111,01100110,01111111
11111111,01100111,01111111
11111111,01101000,01111111
11111111,01101001,01111111
11111111,01101010,01111111
11111111,01101011,01111111
11111111,01101100,01111111
11111111,01101101,01111111
11111111,01101110,01111111
11111111,01101111,01111111
11111111,01110000,01111111
11111111,01110001,01111111
11111111,01110010,01111111
11111111,01110011,01111111
11111111,01110100,01111111
11111111,01110101,01111111
11111111,01110110,01111111
11111111,01110111,01111111
11111111,01111000,01111111
11111111,01111001,01111111
11111111,01111010,01111111
